COD,Tip Produs,DENUMIRE,DESCRIERE,CATEGORIE,PRET_RECOMANDAT,PRET_ACHIZITIE,STOC,IMAGINE_PRINCIPALA,BRAND,GREUTATE,Unnamed: 11,EAN,TVA,Moneda,Pret_Vanzare,ID_CATEGORIE,Product_ID,URL_IMAGINE_SECUNDARA_1,URL_IMAGINE_SECUNDARA_2,URL_IMAGINE_SECUNDARA_3,URL_IMAGINE_SECUNDARA_4,URL_IMAGINE_SECUNDARA_5
AVX-AG262B,Husa impermeabila pentru,"Husa impermeabila pentru bicicleta, AVX-AG262B","<p>O husÄƒ solidÄƒ, impermeabilÄƒ pentru bicicletÄƒ.&nbsp;ÃŽÈ›i protejeazÄƒ perfect vehiculul cu douÄƒ roÈ›i Ã®mpotriva ploii, zÄƒpezii, prafului È™i radiaÈ›iilor UV.&nbsp;Husa va proteja bicicleta Ã®mpotriva diferitelor condiÈ›ii meteorologice, prevenind formarea ruginii pe materialele metalice.&nbsp;Proiectat pentru biciclete cu o dimensiune a roÈ›ilor de 24 pÃ¢nÄƒ la 26 inchi.</p><p><b>Caracteristicile produsului:</b></p><ul><li>Husa oferÄƒ protecÈ›ie perfectÄƒ pentru vehiculul dumneavoastrÄƒ cu douÄƒ roÈ›i Ã®n garaj sau Ã®n exterior.&nbsp;ProtejeazÄƒ Ã®mpotriva diferitelor condiÈ›ii meteorologice, prevenind formarea ruginii pe materialele metalice.</li><li>Husa este rezistenta, usoara si nu zgarie vopseaua - realizata dintr-un material special PEVA.</li><li>ProtejeazÄƒ perfect lacul Ã®mpotriva decolorÄƒrii cauzate de radiaÈ›iile UV.</li><li>Pe partea din faÈ›Äƒ È™i din spate a husei existÄƒ benzi elastice, datoritÄƒ cÄƒrora aderÄƒ mai bine la roÈ›ile vehiculului cu douÄƒ roÈ›i.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: poliester + spandex</li><li>Marimea M</li><li><b>Dimensiunea roÈ›ii: 24-26 inchi</b></li><li>Lungime (desfasurata): 150 cm</li><li>Inaltime: 48-58 cm</li><li><b>Culoare neagra</b></li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,61.46,33.22,7,https://export.avex.ro/wp-content/uploads/2022/02/AG262B_ag262b_02.jpg,AVEX,0.01,,5.90762E+12,0,RON,92.19,1480,1097,https://export.avex.ro/wp-content/uploads/2022/02/AG262B_ag262b_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG262B_ag262b_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG262B_ag262b_04.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG262B_ag262b_05.jpg,
AVX-AG447A,Husa Auto pentru,"Husa Auto pentru transport Caine sau Pisica, 142 x 142 cm, culoare neagra","<p>Husa - covoraÈ™ pentru scaune pentru cÃ¢ini sau pisici pentru scaunele auto.&nbsp;ProtejaÈ›i tapiÈ›eria maÈ™inii Ã®mpotriva pÄƒtÄƒrii/deteriorÄƒrii de cÄƒtre animalele dvs. de companie.&nbsp;Materialul din care este confectionat covorasul este impermeabil si usor de curatat.&nbsp;CÃ¢rligele speciale fac posibilÄƒ montarea Ã®n siguranÈ›Äƒ a husei pe canapeaua maÈ™inii.&nbsp;Este uÈ™or de rulat È™i pliat, ceea ce Ã®l face uÈ™or de transportat È™i transportat.&nbsp;Potrivit pentru toate modelele de maÈ™ini!</p><p><b>Caracteristicile produsului:</b></p><ul><li>Produs nou-nouÈ›, de Ã®naltÄƒ calitate.</li><li>Husa auto de senzaÈ›ie (pentru locurile din spate) pentru un cÃ¢ine È™i o pisicÄƒ â€“ de acum Ã®nainte Ã®È›i poÈ›i duce animalul de companie la maÈ™inÄƒ fÄƒrÄƒ teamÄƒ sÄƒ nu laÈ™i mizerie, pÄƒr sau alte â€žaccidenteâ€.</li><li>AjutÄƒ la pÄƒstrarea fotoliilor curate È™i proaspete.</li><li>Materialul din care este confectionata husa este usor de curatat si impermeabil.&nbsp;De asemenea, poate fi spÄƒlat Ã®n maÈ™ina de spÄƒlat fÄƒrÄƒ teamÄƒ de deteriorare.</li><li>Este usor de pliat si poate fi depozitat in portbagajul masinii atunci cand nu este nevoie.&nbsp;CÃ¢nd este pliat, ocupÄƒ puÈ›in spaÈ›iu.</li><li>Foarte usor de asamblat!&nbsp;Pur È™i simplu desfaceÈ›i covoraÈ™ul È™i ataÈ™aÈ›i-l pe tetierele banchetei din spate cu curelele de fixare Ã®ncorporate.</li><li>Universal!&nbsp;Se potriveÈ™te tuturor scaunelor auto cu tetierÄƒ!</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: polipropilena</li><li>Dimensiuni: 142 cm x 142 cm</li><li>Pliabil</li><li>Montare convenabilÄƒ pe tetiere</li><li>Se poate spala in masina de spalat rufe</li><li><b>Culoare neagra<br></b></li><li>Ambalaj din plastic</li></ul>",Pet shop > Mobila si transport animale de companie > Genti si articole transport animale,62.72,33.9,0,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_25.jpg,AVEX,0.01,,5.90762E+12,0,RON,94.08,1345,1098,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_25.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_21.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_22.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_23.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG447A_ag447a_24.jpg
AVX-AG527,Set 24 piese,"Set 24 piese reconditionare cabina de dus, culoare Gri","<p>Set de 24 de piese pentru cabine de dus.&nbsp;Se potriveÈ™te cu majoritatea tipurilor de cabine de duÈ™.&nbsp;Se potriveÈ™te perfect cu majoritatea cabinelor de duÈ™ disponibile Ã®n hipermarketurile romanesti de bricolaj.</p><p><b>Caracteristicile produsului:</b><br></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Un set de role solide pentru cabina de dus.</li><li>Constructie foarte solida, corp ABS (plastic rezistent)</li><li><b>O rola de 25 mm x 6 mm</b>&nbsp;montata pe un rulment ""EASY MOVE"", perfect compatibil cu orice profil.</li><li>Miezul este realizat din oÈ›el complet rezistent la coroziune.</li><li>Reglarea Ã®nÄƒlÈ›imii roÈ›ii cu un È™urub.</li><li>Ambalaj din plastic</li></ul><p><b>Setul include:</b><br></p><ul><li>4 role superioare - duble</li><li>4 role inferioare - un singur detasabil</li><li>8 tampon</li><li>8 dopuri de obturare</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,57.02,30.82,46,https://export.avex.ro/wp-content/uploads/2022/02/AG527_ag527_01.jpg,AVEX,0.01,,5.90762E+12,0,RON,85.53,1480,1099,https://export.avex.ro/wp-content/uploads/2022/02/AG527_ag527_01.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG527_ag527_02.jpg,,,
AVX-AG527D,Set 8 piese,"Set 8 piese reconditionare cabina de dus, culoare Crom","<p>Set 8 role duble cromate pentru cabine de dus.&nbsp;Se potriveÈ™te cu majoritatea tipurilor de cabine de dus disponibile Ã®n hipermarketurile romanesti de bricolaj.&nbsp;Fabricat din oÈ›el inoxidabil, suplimentar cromat.&nbsp;RoÈ›i robuste din plastic rezistent la uzurÄƒ.</p><p><b>Caracteristicile È™i specificaÈ›iile produsului:</b><br></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Un set de 8 role duble solide, cromate, pentru o cabinÄƒ de duÈ™.</li><li>Manopera foarte solida (rolele sunt metalice, cromate).</li><li>Rolele sunt montate pe un rulment â€žEASY MOVEâ€ - coopereazÄƒ perfect cu fiecare profil.</li><li>Miezul este realizat din oÈ›el complet rezistent la coroziune - suplimentar cromat.</li><li>Reglarea Ã®nÄƒlÈ›imii roÈ›ii cu un È™urub.</li><li>Material: crom/otel inoxidabil (corp) + plastic (roti)</li><li>Inaltime rola: 4 cm</li><li>Latime rola: 5,5 cm</li><li>Diametru cerc: 2,3 cm</li><li>Latimea corpului: 3 cm</li><li>DistanÈ›a de la marginea sticlei la centrul deschiderii: 18 mm</li><li>Grosimea sticlei (recomandata): 4-6 mm</li><li>Latimea deschiderii sticlei (recomandata): 11-12 mm</li><li>Greutate: 350g</li><li>Ambalaj din plastic</li></ul><p><b>Setul include:</b><br></p><ul><li>4 role superioare - duble</li><li>4 role inferioare - duble (detasabile)</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,73.82,39.9,34,https://export.avex.ro/wp-content/uploads/2022/02/AG527D_ag527d_02.jpg,AVEX,0.01,,5.90762E+12,0,RON,110.73,1480,1100,https://export.avex.ro/wp-content/uploads/2022/02/AG527D_ag527d_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG527D_ag527d_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG527D_ag527d_04.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG527D_ag527d_05.jpg,
AVX-AG602K,Pat imblanit pentru,"Pat imblanit pentru caine sau pisica Gri, 50x40cm, AG602K","<p>Pat confortabil si estetic pentru animalul tau.&nbsp;Este foarte moale È™i potrivit pentru animalele de companie.&nbsp;PereÈ›ii groÈ™i È™i fundul din material antiderapant asigurÄƒ confort È™i siguranÈ›Äƒ animalelor noastre.&nbsp;BÃ¢rlogul era plin de plus moale.&nbsp;Stratul inferior are o pernÄƒ confortabilÄƒ È™i groasÄƒ.&nbsp;ÃŽntregul set poate fi spÄƒlat Ã®n siguranÈ›Äƒ Ã®n maÈ™ina de spÄƒlat.</p><p><b>Caracteristicile produsului:</b></p><ul><li>Un pat confortabil pentru animalul tau.</li><li>Material usor de curatat, rezistent la zgarieturi.</li><li>BÃ¢rlogul este umplut cu plus moale.</li><li>Pe partea de jos, o pernÄƒ confortabilÄƒ, groasÄƒ È™i o È›esÄƒturÄƒ specialÄƒ anti-alunecare.</li><li>Suficient de moale È™i sigur pentru animalele de companie.</li><li>Perna detaÈ™abilÄƒ È™i lavabilÄƒ este umplutÄƒ cu un interior cald È™i confortabil.</li><li>Totul poate fi spÄƒlat Ã®n siguranÈ›Äƒ Ã®n maÈ™ina de spÄƒlat.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: flanel + bumbac</li><li>Latime: 50 cm</li><li>AdÃ¢ncime: 40 cm</li><li>Inaltime: 11 cm</li><li><b>Culoare gri</b></li></ul>","Pet shop > Mobila si transport animale de companie > Culcusuri, perne si saltele animale",55.13,29.8,0,https://export.avex.ro/wp-content/uploads/2023/03/61NOAb6jbXL._SL1024_.jpg,AVEX,0.01,,5.90762E+12,0,RON,82.695,1344,1101,https://export.avex.ro/wp-content/uploads/2023/03/61NOAb6jbXL._SL1024_.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG602K_ag602k_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG602K_ag602k_04.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG602K_ag602k_03.jpg,
AVX-AG653A,Set 100 pietre,"Set 100 pietre decorative fluorescente, culoare Albastru, AVX-AG653A","<p>Pietre minunate, strÄƒlucitoare, dintr-un material special, care â€žse incarcaâ€ cu luminÄƒ ziua È™i o redÄƒ noaptea.&nbsp;DatoritÄƒ proprietÄƒÈ›ilor fluorescente, pietricelele creeazÄƒ o strÄƒlucire caracteristicÄƒ care face o impresie uimitoare dupÄƒ apus È™i Ã®n camerele Ã®ntunecate!&nbsp;Sunt perfecte ca decor interior de grÄƒdinÄƒ sau de casÄƒ.</p><p><br><b>ÃŽn timpul zilei, pietricelele trebuie expuse la lumina soarelui sau la iluminare artificialÄƒ, astfel Ã®ncÃ¢t sÄƒ poatÄƒ reflecta lumina Ã®n Ã®ntuneric!</b></p><p><b>Caracteristicile produsului:</b></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Un tratament estetic excelent care face o impresie uimitoare pe Ã®ntuneric.</li><li>Potrivit pentru utilizare Ã®n aer liber, de exemplu pentru decorarea unei curÈ›i È™i a unei grÄƒdini.</li><li>Pietricelele se bazeazÄƒ pe fenomenul fluorescenÈ›ei, datoritÄƒ cÄƒruia sunt independente de sursele de energie!</li><li>Timpul de iluminare depinde de durata expunerii la lumina din exterior!</li><li>ÃŽn siguranÈ›Äƒ pentru sÄƒnÄƒtate!&nbsp;Nu conÈ›ine substanÈ›e nocive.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: polistiren fluorescent (PS)</li><li>Numar pietricele: 100 buc.</li><li>Diametru: 2 - 3 cm</li><li>Greutate (total): 210g</li><li><b>Culoarea albastra</b></li></ul><p><b>Inclus:</b></p><ul><li>100 buc pietricele fluorescente</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,28.12,15.2,37,https://export.avex.ro/wp-content/uploads/2022/02/AG653A_ag653a_02.jpg,AVEX,0.01,,5.90762E+12,0,RON,42.18,1480,1102,https://export.avex.ro/wp-content/uploads/2022/02/AG653A_ag653a_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653A_ag653a_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653A_ag653a_04.jpg,,
AVX-AG653B,Set 100 pietre,"Set 100 pietre decorative fluorescente, culoare Verde, AVX-AG653B","<p>Pietre minunate, strÄƒlucitoare, dintr-un material special, care â€žse incarcaâ€ cu luminÄƒ ziua È™i o redÄƒ noaptea.&nbsp;DatoritÄƒ proprietÄƒÈ›ilor fluorescente, pietricelele creeazÄƒ o strÄƒlucire caracteristicÄƒ care face o impresie uimitoare dupÄƒ apus È™i Ã®n camerele Ã®ntunecate!&nbsp;Sunt perfecte ca decor interior de grÄƒdinÄƒ sau de casÄƒ.</p><p><br><b>ÃŽn timpul zilei, pietricelele trebuie expuse la lumina soarelui sau la iluminare artificialÄƒ, astfel Ã®ncÃ¢t sÄƒ poatÄƒ reflecta lumina Ã®n Ã®ntuneric!</b></p><p><b>Caracteristicile produsului:</b></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Un tratament estetic excelent care face o impresie uimitoare pe Ã®ntuneric.</li><li>Potrivit pentru utilizare Ã®n aer liber, de exemplu pentru decorarea unei curÈ›i È™i a unei grÄƒdini.</li><li>Pietricelele se bazeazÄƒ pe fenomenul fluorescenÈ›ei, datoritÄƒ cÄƒruia sunt independente de sursele de energie!</li><li>Timpul de iluminare depinde de durata expunerii la lumina din exterior!</li><li>ÃŽn siguranÈ›Äƒ pentru sÄƒnÄƒtate!&nbsp;Nu conÈ›ine substanÈ›e nocive.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: polistiren fluorescent (PS)</li><li>Numar pietricele: 100 buc.</li><li>Diametru: 2 - 3 cm</li><li>Greutate (total): 210g</li><li><b>Culoarea verde</b></li></ul><p><b>Inclus:</b></p><ul><li>100 buc pietricele fluorescente</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,28.12,15.2,39,https://export.avex.ro/wp-content/uploads/2022/02/AG653B_ag653b_02.jpg,AVEX,0.01,,5.90762E+12,0,RON,42.18,1480,1103,https://export.avex.ro/wp-content/uploads/2022/02/AG653B_ag653b_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653B_ag653b_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653B_ag653b_04.jpg,,
AVX-AG653C,Set 100 pietre,"Set 100 pietre decorative fluorescente, culoare Multicolor, AVX-AG653C","<p>Pietre minunate, strÄƒlucitoare, dintr-un material special, care â€žse incarcaâ€ cu luminÄƒ ziua È™i o redÄƒ noaptea.&nbsp;DatoritÄƒ proprietÄƒÈ›ilor fluorescente, pietricelele creeazÄƒ o strÄƒlucire caracteristicÄƒ care face o impresie uimitoare dupÄƒ apus È™i Ã®n camerele Ã®ntunecate!&nbsp;Sunt perfecte ca decor interior de grÄƒdinÄƒ sau de casÄƒ.</p><p><br><b>ÃŽn timpul zilei, pietricelele trebuie expuse la lumina soarelui sau la iluminare artificialÄƒ, astfel Ã®ncÃ¢t sÄƒ poatÄƒ reflecta lumina Ã®n Ã®ntuneric!</b></p><p><b>Caracteristicile produsului:</b></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Un tratament estetic excelent care face o impresie uimitoare pe Ã®ntuneric.</li><li>Potrivit pentru utilizare Ã®n aer liber, de exemplu pentru decorarea unei curÈ›i È™i a unei grÄƒdini.</li><li>Pietricelele se bazeazÄƒ pe fenomenul fluorescenÈ›ei, datoritÄƒ cÄƒruia sunt independente de sursele de energie!</li><li>Timpul de iluminare depinde de durata expunerii la lumina din exterior!</li><li>ÃŽn siguranÈ›Äƒ pentru sÄƒnÄƒtate!&nbsp;Nu conÈ›ine substanÈ›e nocive.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: polistiren fluorescent (PS)</li><li>Numar pietricele: 100 buc.</li><li>Diametru: 2 - 3 cm</li><li>Greutate (total): 210g</li><li><b>Culoare Multicolor</b></li></ul><p><b>Inclus:</b></p><ul><li>100 buc pietricele fluorescente</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,28.12,15.2,37,https://export.avex.ro/wp-content/uploads/2022/02/AG653C_ag653c_02.jpg,AVEX,0.01,,5.90762E+12,0,RON,42.18,1480,1104,https://export.avex.ro/wp-content/uploads/2022/02/AG653C_ag653c_02.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653C_ag653c_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653C_ag653c_04.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG653C_ag653c_05.jpg,
AVX-AG684E,Vas Dublu Inclinat,"Vas Dublu Inclinat pentru hranire pisici cu Dispenser Apa, AVX-AG684E","<p>Dozator automat de apa si bol dublu pentru mancarea pisicilor.&nbsp;Panta castronului la un unghi de 15 grade face ca animalul tau sa manance mai usor.&nbsp;Sticla de apÄƒ cu o capacitate de 0,5 L permite animalului dumneavoastrÄƒ sÄƒ aibÄƒ acces la apÄƒ proaspÄƒtÄƒ Ã®n orice moment.&nbsp;DatoritÄƒ unei supape speciale, dispozitivul adaugÄƒ automat apÄƒ din rezervor Ã®n vas.&nbsp;Designul compact va funcÈ›iona bine Ã®n bucÄƒtÄƒriile mici È™i coridoarele.</p><p><b>Caracteristicile produsului:</b></p><ul><li>Distribuitor automat de apÄƒ È™i douÄƒ boluri de hrÄƒnire Ã®nclinate.</li><li>ÃŽnclinarea bolului la un unghi de 15 grade faciliteazÄƒ hrÄƒnirea animalului.</li><li>Rezervor de apÄƒ proaspÄƒtÄƒ cu o capacitate de 0,5 L.</li><li>Aspect discret È™i estetic.</li><li>Fabricat din plastic uÈ™or de curÄƒÈ›at.</li><li>Dimensiune compacta - ideala pentru spatii mici.</li></ul><p><b>SpecificaÈ›ie:</b></p><ul><li>Material: plastic</li><li>Lungime: 38 cm</li><li>AdÃ¢ncime: 13,5 cm</li><li>ÃŽnÄƒlÈ›ime (totalÄƒ) 19 cm</li><li>Inaltimea bolurilor: 9,5 cm</li><li>Diametru bol: 12,5 cm</li><li>ÃŽnclinarea bolului de alimentare: 15 grade</li><li>Capacitate rezervor apÄƒ: 0,5 L</li><li><b>culoare alba</b></li></ul>",Pet shop > Hrana & accesorii hranire > Castroane si adapatori animale,74.59,40.32,32,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_07.jpg,AVEX,0.1,,5.90762E+12,0,RON,111.885,1387,1105,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_07.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_03.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_06.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_04.jpg,https://export.avex.ro/wp-content/uploads/2022/02/AG684E_ag684e_05.jpg
AVX-ZG5,"Ceas barbatesc LED,","Ceas barbatesc LED, model Formula 1","<p>Un HIT absolut! AfiÈ™eazÄƒ data È™i ora folosind o imitaÈ›ie a ceasurilor maÈ™inii.&nbsp;Lumina de fundal albastrÄƒ contrasteazÄƒ perfect cu faÈ›a neagrÄƒ a ceasului.&nbsp;DatoritÄƒ utilizÄƒrii tehnologiei LED de economisire a energiei, ceasul nu necesitÄƒ schimbÄƒri frecvente ale bateriei.&nbsp;Un cadou grozav pentru fiecare iubitor de douÄƒ È™i patru roÈ›i!</p><p><b>Caracteristicile produsului:</b></p><ul><li>Produs de Ã®naltÄƒ calitate.</li><li>Design uimitor, È™ic È™i eleganÈ›Äƒ Ã®l deosebesc de mulÈ›imea de ceasuri similare!</li><li>Ora din zi este afiÈ™atÄƒ discret, prin intermediul unui cod afiÈ™at pe douÄƒ cadrane: un turometru È™i un vitezometru.</li><li>DatoritÄƒ luminii de fundal LED Ã®ncorporate, indicaÈ›iile vor fi perfect vizibile È™i Ã®n condiÈ›ii de iluminare slabÄƒ.</li><li>Ceasul are functia de a afisa data curenta!</li><li>Cureaua este fabricata din cauciuc de cea mai buna calitate.&nbsp;Se inchide cu fermoar usor de folosit.</li><li>Ceasul are o electronicÄƒ foarte economicÄƒ.&nbsp;VÄƒ va servi mult timp fÄƒrÄƒ a fi nevoie sÄƒ Ã®nlocuiÈ›i bateria!</li></ul><p><b>NOTÄ‚: Bateriile nu sunt incluse!&nbsp;</b><b>Ceasul are nevoie de 2 baterii CR2016</b><br><br><b>SpecificaÈ›ii:</b></p><ul><li>Material: plastic</li><li>Culoarea curelei: negru (+ Ã®nchidere argintie)</li><li>Dimensiuni cadran ceas (fara curea): 40 mm x 39 mm</li><li>Culoare cadran: negru</li><li>Culoarea carcasei: negru</li><li>Culoare iluminare de fundal: albastru</li><li>Ambalare: cutie neagra</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,51.43,27.8,16,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_11.jpg,AVEX,0.2,,5.90762E+12,0,RON,77.145,1480,1106,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_11.jpg,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_12.jpg,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_14.jpg,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_13.jpg,https://export.avex.ro/wp-content/uploads/2022/02/ZG5_zg5_15.jpg
AVX-RW23,"Set 2 ghidoane,","Set 2 ghidoane, manere bicicleta, forma anatomica, AVX-RW23","<p>MÃ¢nere confortabile pentru ghidonul bicicletei.&nbsp;Forma anatomicÄƒ mÄƒreÈ™te semnificativ confortul cÄƒlÄƒtoriei È™i permite È›inerea corectÄƒ a Ã®ncheieturilor Ã®n timpul mersului.&nbsp;Materialul antiderapant este extrem de adeziv, iar colÈ›urile suplimentare din aluminiu Ã®nÈ™urubate cu hexagonale Ã®mpiedicÄƒ mÃ¢nerele sÄƒ se roteascÄƒ.&nbsp;Reglarea unghiului coaxelor vÄƒ permite sÄƒ le reglaÈ›i astfel Ã®ncÃ¢t Ã®ncheieturile dvs. sÄƒ nu alunece niciodatÄƒ de pe ghidon.&nbsp;Materialul moale reduce foarte mult vibraÈ›iile, reducÃ¢nd oboseala Ã®n timpul cÄƒlÄƒtoriilor lungi.</p><p><b>Caracteristicile È™i specificaÈ›iile produsului:</b></p><ul><li>MÃ¢nere confortabile pentru ghidonul unei biciclete cu formÄƒ anatomicÄƒ.</li><li>Acestea mÄƒresc semnificativ confortul condusului prin asigurarea poziÈ›iei corecte a Ã®ncheieturilor.</li><li>Material antiderapant cu aderenÈ›Äƒ ridicatÄƒ.</li><li>ColÈ›uri din aluminiu Ã®nÈ™urubate cu hexagonale cu posibilitate de schimbare a unghiului de Ã®nclinare.</li><li>Materialul moale reduce perfect vibraÈ›iile, reducÃ¢nd oboseala Ã®n timpul cÄƒlÄƒtoriilor lungi.</li><li>Material: cauciuc + aluminiu</li><li>Lungime: 14 cm</li><li>Inaltime (cu colt): 12,5 cm</li><li>Diametru interior (tub): 22 mm</li><li><b>Culoare neagra</b></li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,48.47,26.2,10,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_02.jpg,AVEX,0.1,,5.90762E+12,0,RON,72.705,1480,1107,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_02.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_03.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_04.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_05.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW23_rw23_06.jpg
AVX-RW21B,"Cric bicicleta, picior","Cric bicicleta, picior de sprijin, culoare neagra","<p>Un suport metalic pentru biciclete cu lungime reglabila, conceput pentru montare pe cadrul din spate.&nbsp;Fixat cu douÄƒ È™uruburi cu o clemÄƒ, ceea ce Ã®l face uÈ™or de fixat pe cadrul de diferite grosimi.&nbsp;Piciorul are un suport anti-alunecare È™i o balama puternicÄƒ, pliabilÄƒ.&nbsp;Structura solidÄƒ asigurÄƒ o stabilitate ridicatÄƒ a suportului.</p><p><b>Caracteristicile È™i specificaÈ›iile produsului:</b></p><ul><li>Un picior solid, metalic pentru bicicletÄƒ, care asigurÄƒ o stabilitate ridicatÄƒ a sprijinului.</li><li>Fixat pe cadrul din spate cu douÄƒ È™uruburi cu o clemÄƒ.</li><li>Un capac special din interiorul clemei Ã®mpiedicÄƒ miÈ™carea piciorului.</li><li>CapÄƒt picior antiderapant.</li><li>Material: aluminiu</li><li>LÄƒÈ›imea maximÄƒ a cadrului: 2,5 cm</li><li>Lungime picior (reglabila): 34 cm - 39 cm</li><li>Se potriveste bicicletelor cu diametrul rotii: 24'' - 29''</li><li>Greutate: 285 g</li><li><b>Culoare neagra</b></li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,36.08,19.5,0,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_06.jpg,AVEX,0.15,,5.90762E+12,0,RON,54.12,1480,1108,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_06.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_07.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_02.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_03.jpg,https://export.avex.ro/wp-content/uploads/2022/03/RW21B_rw21b_04.jpg
